173.2618 	DATA 	Keypress: 5
174.9278 	DATA 	Keypress: 5
175.4506 	DATA 	IMAGES left TRG 20 L 20 R 14
176.2647 	DATA 	Keypress: 2
176.5947 	DATA 	Keypress: 5
178.2606 	DATA 	Keypress: 5
179.4506 	DATA 	RT 814.27 True block 6 stim 3
179.9266 	DATA 	Keypress: 5
181.5925 	DATA 	Keypress: 5
183.2584 	DATA 	Keypress: 5
184.3340 	DATA 	IMAGES right TRG 4 L 19 R 4
184.9003 	DATA 	Keypress: 3
184.9243 	DATA 	Keypress: 5
186.5903 	DATA 	Keypress: 5
188.2562 	DATA 	Keypress: 5
188.3340 	DATA 	RT 566.44 True block 6 stim 4
189.9221 	DATA 	Keypress: 5
191.5882 	DATA 	Keypress: 5
193.1997 	DATA 	END BLOCK HA DUR 35.5
193.2175 	DATA 	START BLOCK NEU
193.2175 	DATA 	IMAGES right TRG 11 L 15 R 11
193.2540 	DATA 	Keypress: 5
193.7980 	DATA 	Keypress: 3
194.9199 	DATA 	Keypress: 5
196.5859 	DATA 	Keypress: 5
197.2175 	DATA 	RT 580.52 True block 7 stim 1
198.2518 	DATA 	Keypress: 5
199.9177 	DATA 	Keypress: 5
201.0509 	DATA 	IMAGES right TRG 6 L 18 R 6
201.5807 	DATA 	Keypress: 3
201.5836 	DATA 	Keypress: 5
203.2496 	DATA 	Keypress: 5
204.9155 	DATA 	Keypress: 5
205.0510 	DATA 	RT 529.79 True block 7 stim 2
206.5815 	DATA 	Keypress: 5
208.2474 	DATA 	Keypress: 5
208.8844 	DATA 	IMAGES left TRG 18 L 18 R 10
209.6953 	DATA 	Keypress: 2
209.9133 	DATA 	Keypress: 5
211.5803 	DATA 	Keypress: 5
212.8846 	DATA 	RT 811.00 True block 7 stim 3
213.2462 	DATA 	Keypress: 5
214.9121 	DATA 	Keypress: 5
216.5780 	DATA 	Keypress: 5
216.7180 	DATA 	IMAGES left TRG 3 L 3 R 12
217.4060 	DATA 	Keypress: 2
218.2440 	DATA 	Keypress: 5
219.9099 	DATA 	Keypress: 5
220.7181 	DATA 	RT 688.09 True block 7 stim 4
221.5759 	DATA 	Keypress: 5
223.2418 	DATA 	Keypress: 5
224.5424 	DATA 	END BLOCK NEU DUR 31.3
224.5515 	DATA 	START BLOCK NEG
224.5516 	DATA 	IMAGES right TRG 30 L 2 R 30
224.9077 	DATA 	Keypress: 5
225.5257 	DATA 	Keypress: 3
226.5736 	DATA 	Keypress: 5
228.2396 	DATA 	Keypress: 5
228.5683 	DATA 	RT 974.15 True block 8 stim 1
229.9055 	DATA 	Keypress: 5
231.5714 	DATA 	Keypress: 5
232.9183 	DATA 	IMAGES right TRG 22 L 15 R 22
233.2374 	DATA 	Keypress: 5
233.7723 	DATA 	Keypress: 3
234.9033 	DATA 	Keypress: 5
236.5692 	DATA 	Keypress: 5
236.9351 	DATA 	RT 854.05 True block 8 stim 2
238.2352 	DATA 	Keypress: 5
239.9011 	DATA 	Keypress: 5
241.2852 	DATA 	IMAGES left TRG 1 L 1 R 6
241.5670 	DATA 	Keypress: 5
242.0730 	DATA 	Keypress: 2
243.2330 	DATA 	Keypress: 5
244.8989 	DATA 	Keypress: 5
245.3020 	DATA 	RT 787.84 True block 8 stim 3
246.5658 	DATA 	Keypress: 5
248.2317 	DATA 	Keypress: 5
249.6521 	DATA 	IMAGES left TRG 29 L 29 R 19
249.8977 	DATA 	Keypress: 5
250.6236 	DATA 	Keypress: 2
251.5636 	DATA 	Keypress: 5
253.2296 	DATA 	Keypress: 5
253.6688 	DATA 	RT 971.58 True block 8 stim 4
254.8956 	DATA 	Keypress: 5
256.5614 	DATA 	Keypress: 5
258.0140 	DATA 	END BLOCK NEG DUR 33.5
258.0189 	DATA 	START BLOCK GEO
258.0189 	DATA 	IMAGES left TRG 0 L 1 R 2
258.2274 	DATA 	Keypress: 5
259.0103 	DATA 	Keypress: 2
259.8933 	DATA 	Keypress: 5
260.0356 	DATA 	RT 991.47 True block 9 stim 1
261.5592 	DATA 	Keypress: 5
263.2252 	DATA 	Keypress: 5
264.6858 	DATA 	IMAGES right TRG 0 L 1 R 2
264.8911 	DATA 	Keypress: 5
265.8060 	DATA 	Keypress: 3
266.5570 	DATA 	Keypress: 5
266.6858 	DATA 	RT 1120.30 True block 9 stim 2
268.2229 	DATA 	Keypress: 5
269.8889 	DATA 	Keypress: 5
271.3359 	DATA 	IMAGES right TRG 0 L 1 R 2
271.5548 	DATA 	Keypress: 5
272.5207 	DATA 	Keypress: 3
273.2207 	DATA 	Keypress: 5
273.3359 	DATA 	RT 1184.94 True block 9 stim 3
274.8867 	DATA 	Keypress: 5
276.5526 	DATA 	Keypress: 5
277.9713 	DATA 	END BLOCK GEO DUR 20.0
277.9859 	DATA 	START BLOCK HA
277.9860 	DATA 	IMAGES left TRG 0 L 0 R 25
278.2185 	DATA 	Keypress: 5
278.7585 	DATA 	Keypress: 2
279.8845 	DATA 	Keypress: 5
281.5514 	DATA 	Keypress: 5
281.9861 	DATA 	RT 772.60 True block 10 stim 1
283.2173 	DATA 	Keypress: 5
284.8833 	DATA 	Keypress: 5
285.6194 	DATA 	IMAGES right TRG 6 L 24 R 6
286.2712 	DATA 	Keypress: 3
286.5492 	DATA 	Keypress: 5
288.2151 	DATA 	Keypress: 5
289.6196 	DATA 	RT 651.86 True block 10 stim 2
289.8811 	DATA 	Keypress: 5
291.5470 	DATA 	Keypress: 5
293.2129 	DATA 	Keypress: 5
293.2530 	DATA 	IMAGES right TRG 12 L 22 R 12
294.1059 	DATA 	Keypress: 3
294.8788 	DATA 	Keypress: 5
296.5448 	DATA 	Keypress: 5
297.2531 	DATA 	RT 852.93 True block 10 stim 3
298.2107 	DATA 	Keypress: 5
299.8766 	DATA 	Keypress: 5
300.8865 	DATA 	IMAGES left TRG 24 L 24 R 27
301.5426 	DATA 	Keypress: 5
302.1855 	DATA 	Keypress: 2
303.2085 	DATA 	Keypress: 5
304.8744 	DATA 	Keypress: 5
304.8865 	DATA 	RT 1299.06 True block 10 stim 4
306.5404 	DATA 	Keypress: 5
308.2063 	DATA 	Keypress: 5
308.5110 	DATA 	END BLOCK HA DUR 30.5
308.5199 	DATA 	START BLOCK NEU
308.5200 	DATA 	IMAGES right TRG 8 L 30 R 8
309.1503 	DATA 	Keypress: 3
309.8722 	DATA 	Keypress: 5
311.5382 	DATA 	Keypress: 5
312.5201 	DATA 	RT 630.35 True block 11 stim 1
313.2041 	DATA 	Keypress: 5
314.8700 	DATA 	Keypress: 5
316.5370 	DATA 	Keypress: 5
317.0869 	DATA 	IMAGES left TRG 30 L 30 R 22
318.0629 	DATA 	Keypress: 2
318.2029 	DATA 	Keypress: 5
319.8688 	DATA 	Keypress: 5
321.0869 	DATA 	RT 976.12 True block 11 stim 2
321.5348 	DATA 	Keypress: 5
323.2007 	DATA 	Keypress: 5
324.8666 	DATA 	Keypress: 5
325.6537 	DATA 	IMAGES left TRG 21 L 21 R 31
326.5326 	DATA 	Keypress: 5
326.7815 	DATA 	Keypress: 2
328.1985 	DATA 	Keypress: 5
329.6538 	DATA 	RT 1127.86 True block 11 stim 3
329.8644 	DATA 	Keypress: 5
331.5304 	DATA 	Keypress: 5
333.1963 	DATA 	Keypress: 5
334.2090 	DATA 	END BLOCK NEU DUR 25.7
334.2205 	DATA 	START BLOCK NEG
334.2205 	DATA 	IMAGES left TRG 20 L 20 R 24
334.8622 	DATA 	Keypress: 5
335.1011 	DATA 	Keypress: 2
336.5281 	DATA 	Keypress: 5
338.1941 	DATA 	Keypress: 5
338.2206 	DATA 	RT 880.67 True block 12 stim 1
339.8600 	DATA 	Keypress: 5
341.5259 	DATA 	Keypress: 5
343.1708 	DATA 	IMAGES left TRG 26 L 26 R 14
343.1919 	DATA 	Keypress: 5
343.8108 	DATA 	Keypress: 2
344.8578 	DATA 	Keypress: 5
346.5238 	DATA 	Keypress: 5
347.1709 	DATA 	RT 640.09 True block 12 stim 2
348.1897 	DATA 	Keypress: 5
349.8556 	DATA 	Keypress: 5
351.5225 	DATA 	Keypress: 5
352.1209 	DATA 	IMAGES right TRG 12 L 28 R 12
352.8435 	DATA 	Keypress: 3
353.1884 	DATA 	Keypress: 5
354.8544 	DATA 	Keypress: 5
356.1210 	DATA 	RT 722.57 True block 12 stim 3
356.5203 	DATA 	Keypress: 5
358.1862 	DATA 	Keypress: 5
359.8522 	DATA 	Keypress: 5
361.0712 	DATA 	IMAGES right TRG 4 L 30 R 4
361.5181 	DATA 	Keypress: 5
361.7661 	DATA 	Keypress: 3
363.1841 	DATA 	Keypress: 5
364.8500 	DATA 	Keypress: 5
365.0712 	DATA 	RT 694.91 True block 12 stim 4
366.5159 	DATA 	Keypress: 5
368.1819 	DATA 	Keypress: 5
